chunk,runtime_seconds,num_predicted_masks,num_ground_truth_masks,count_error,dice,semantic_iou,true_positives_iou001,false_positives_iou001,false_negatives_iou001,precision_iou001,recall_iou001,f1_iou001,mean_matched_iou_iou001,panoptic_quality_iou001,true_positives_iou05,false_positives_iou05,false_negatives_iou05,precision_iou05,recall_iou05,f1_iou05,mean_matched_iou_iou05,panoptic_quality_iou05
chunk_z5_y55_x5000_z000128_y000768_x000768,6.407142271986231,96,152,-56,0.7544271845754241,0.6056869379557421,76,20,76,0.7916666666666666,0.5,0.6129032258064516,0.49349714600337463,0.30246599271174573,45,51,107,0.46875,0.29605263157894735,0.3629032258064516,0.6417646848498145,0.2328984743406585
chunk_z5_y55_x5000_z000128_y000768_x000896,6.451332754921168,91,129,-38,0.7284624626302701,0.57289890484645,58,33,71,0.6373626373626373,0.4496124031007752,0.5272727272727273,0.5116175740463338,0.2697619935880669,32,59,97,0.3516483516483517,0.24806201550387597,0.2909090909090909,0.6394104367105116,0.18601030886123973
chunk_z5_y55_x5000_z000128_y000768_x001024,6.476461114943959,90,124,-34,0.7287659009926564,0.5732743493599808,69,21,55,0.7666666666666667,0.5564516129032258,0.644859813084112,0.4899122885884642,0.31592474684676664,33,57,91,0.36666666666666664,0.2661290322580645,0.30841121495327095,0.6594661275360545,0.20338674961392333
chunk_z5_y55_x5000_z000128_y000768_x001152,6.458867659908719,78,118,-40,0.7775748721694667,0.6360920227069017,64,14,54,0.8205128205128205,0.5423728813559322,0.6530612244897959,0.5754111875310186,0.3757787347141346,45,33,73,0.5769230769230769,0.3813559322033898,0.4591836734693877,0.6838711552496815,0.3140224692473027
chunk_z5_y55_x5000_z000128_y000896_x000000,6.204399048001505,107,173,-66,0.4310032828889423,0.2746999265126153,58,49,115,0.5420560747663551,0.3352601156069364,0.41428571428571426,0.2508273196816106,0.10391417529666724,6,101,167,0.056074766355140186,0.03468208092485549,0.04285714285714286,0.5639556271341789,0.024169526877179093
chunk_z5_y55_x5000_z000128_y000896_x000128,6.341066320077516,151,198,-47,0.5407555604182622,0.37057229464123137,76,75,122,0.5033112582781457,0.3838383838383838,0.43553008595988546,0.28068379423402645,0.12224623703029233,7,144,191,0.046357615894039736,0.03535353535353535,0.04011461318051576,0.5955868864649168,0.023891737565927895
chunk_z5_y55_x5000_z000128_y000896_x000256,6.305638303980231,127,195,-68,0.6244381631991103,0.45395135754227584,85,42,110,0.6692913385826772,0.4358974358974359,0.5279503105590062,0.36886381988325617,0.19474176826134643,26,101,169,0.2047244094488189,0.13333333333333333,0.16149068322981366,0.5958630673765536,0.09622633386205214
chunk_z5_y55_x5000_z000128_y000896_x000384,6.3429359659785405,108,180,-72,0.6142849779213415,0.4432982021078735,87,21,93,0.8055555555555556,0.48333333333333334,0.6041666666666667,0.3488678572664076,0.21077433043178795,18,90,162,0.16666666666666666,0.1,0.125,0.6314322188346602,0.07892902735433252
chunk_z5_y55_x5000_z000128_y000896_x000512,6.408149126917124,115,166,-51,0.6540110538514438,0.4858963037719188,84,31,82,0.7304347826086957,0.5060240963855421,0.597864768683274,0.4167256950156336,0.2491456112548984,31,84,135,0.26956521739130435,0.18674698795180722,0.2206405693950178,0.6232300454850842,0.13750983209991183
chunk_z5_y55_x5000_z000128_y000896_x000640,6.4416354820132256,112,173,-61,0.647645217922296,0.4789018580814124,83,29,90,0.7410714285714286,0.4797687861271676,0.5824561403508772,0.4136288822138569,0.2409206822719307,30,82,143,0.26785714285714285,0.17341040462427745,0.2105263157894737,0.6206232153858314,0.13065751902859607
chunk_z5_y55_x5000_z000128_y000896_x000768,6.3909836650127545,120,172,-52,0.6602711247780328,0.4928393624931303,89,31,83,0.7416666666666667,0.5174418604651163,0.6095890410958904,0.4058653890263871,0.24741109331060582,29,91,143,0.24166666666666667,0.1686046511627907,0.1986301369863014,0.634179235071384,0.1259671083360968
chunk_z5_y55_x5000_z000128_y000896_x000896,6.483428136096336,110,159,-49,0.6140513954911282,0.4430549541977604,92,18,67,0.8363636363636363,0.5786163522012578,0.6840148698884758,0.3935992271131109,0.2692277241219792,27,83,132,0.24545454545454545,0.16981132075471697,0.2007434944237918,0.6074021846593426,0.12193203706916171
chunk_z5_y55_x5000_z000128_y000896_x001024,6.5072596210520715,100,159,-59,0.6416083568889389,0.47232943469785577,82,18,77,0.82,0.5157232704402516,0.6332046332046332,0.4053520747173029,0.25667081179010687,30,70,129,0.3,0.18867924528301888,0.23166023166023167,0.5960750443701499,0.1380868828656718
chunk_z5_y55_x5000_z000128_y000896_x001152,6.370275618974119,102,143,-41,0.6646123247430437,0.4976924207535153,82,20,61,0.803921568627451,0.5734265734265734,0.6693877551020408,0.41263477978953167,0.2762126689203396,31,71,112,0.30392156862745096,0.21678321678321677,0.25306122448979596,0.6333576392140137,0.16027825971946466
